Country_code,Country,WHO_region,year_month,ChangeRate
CF,Central African Republic,AFRO,2022-03,-89.56228956228956
CF,Central African Republic,AFRO,2022-04,-90.32258064516128
CF,Central African Republic,AFRO,2022-05,466.6666666666667
CF,Central African Republic,AFRO,2022-06,1611.764705882353
CF,Central African Republic,AFRO,2022-07,-59.106529209622
CF,Central African Republic,AFRO,2022-08,-15.126050420168069
CF,Central African Republic,AFRO,2022-09,-47.52475247524752
CF,Central African Republic,AFRO,2022-10,571.6981132075472
CF,Central African Republic,AFRO,2022-11,-89.60674157303372
CF,Central African Republic,AFRO,2022-12,-13.513513513513514
CF,Central African Republic,AFRO,2023-01,-78.125
CF,Central African Republic,AFRO,2023-02,-100
CF,Central African Republic,AFRO,2023-03,NA
CF,Central African Republic,AFRO,2023-04,NA
CF,Central African Republic,AFRO,2023-05,NA
CF,Central African Republic,AFRO,2023-06,NA
CF,Central African Republic,AFRO,2023-07,NA
CF,Central African Republic,AFRO,2023-08,NA
CF,Central African Republic,AFRO,2023-09,NA
CF,Central African Republic,AFRO,2023-10,NA
CF,Central African Republic,AFRO,2023-11,Inf
CF,Central African Republic,AFRO,2023-12,-30.23255813953488
CF,Central African Republic,AFRO,2024-01,-100
CF,Central African Republic,AFRO,2024-02,NA
CF,Central African Republic,AFRO,2024-03,NA
CF,Central African Republic,AFRO,2024-04,NA
CF,Central African Republic,AFRO,2024-05,NA
CF,Central African Republic,AFRO,2024-06,NA
CF,Central African Republic,AFRO,2024-07,Inf
CF,Central African Republic,AFRO,2024-08,-100
CF,Central African Republic,AFRO,2024-09,Inf
CF,Central African Republic,AFRO,2024-10,0
CF,Central African Republic,AFRO,2024-11,-100
CF,Central African Republic,AFRO,2024-12,NA
CF,Central African Republic,AFRO,2025-01,NA
CF,Central African Republic,AFRO,2025-02,NA
CF,Central African Republic,AFRO,2025-03,Inf
CF,Central African Republic,AFRO,2025-04,125
CF,Central African Republic,AFRO,2025-05,-83.33333333333334
CG,Congo,AFRO,2020-01,NA
CG,Congo,AFRO,2020-02,NA
CG,Congo,AFRO,2020-03,Inf
CG,Congo,AFRO,2020-04,852.6315789473686
CG,Congo,AFRO,2020-05,123.20441988950276
CG,Congo,AFRO,2020-06,79.45544554455446
CG,Congo,AFRO,2020-07,152.41379310344826
CG,Congo,AFRO,2020-08,-55.19125683060109
CG,Congo,AFRO,2020-09,35.609756097560975
CG,Congo,AFRO,2020-10,-82.10431654676259
CG,Congo,AFRO,2020-11,143.21608040201005
CG,Congo,AFRO,2020-12,27.066115702479337
CG,Congo,AFRO,2021-01,171.70731707317074
CG,Congo,AFRO,2021-02,-54.51825254338719
CG,Congo,AFRO,2021-03,13.289473684210526
CG,Congo,AFRO,2021-04,15.795586527293844
CG,Congo,AFRO,2021-05,17.051153460381144
CG,Congo,AFRO,2021-06,-35.646958011996574
CG,Congo,AFRO,2021-07,-25.432756324900136
CG,Congo,AFRO,2021-08,-22.857142857142858
CG,Congo,AFRO,2021-09,51.85185185185185
CG,Congo,AFRO,2021-10,422.2560975609756
CG,Congo,AFRO,2021-11,-62.05487448920023
CG,Congo,AFRO,2021-12,-13.923076923076923
CG,Congo,AFRO,2022-01,223.1456657730116
CG,Congo,AFRO,2022-02,-93.0033185840708
CG,Congo,AFRO,2022-03,-80.63241106719367
CG,Congo,AFRO,2022-04,-55.10204081632652
CG,Congo,AFRO,2022-05,4.545454545454546
CG,Congo,AFRO,2022-06,230.43478260869568
CG,Congo,AFRO,2022-07,771.0526315789474
CG,Congo,AFRO,2022-08,-90.785498489426
CG,Congo,AFRO,2022-09,6.557377049180328
CG,Congo,AFRO,2022-10,100
CG,Congo,AFRO,2022-11,-88.46153846153845
CG,Congo,AFRO,2022-12,-86.66666666666667
CG,Congo,AFRO,2023-01,200
CG,Congo,AFRO,2023-02,33.33333333333333
CG,Congo,AFRO,2023-03,725
CG,Congo,AFRO,2023-04,-25.75757575757576
CG,Congo,AFRO,2023-05,-91.83673469387756
CG,Congo,AFRO,2023-06,-100
CG,Congo,AFRO,2023-07,NA
CG,Congo,AFRO,2023-08,NA
CG,Congo,AFRO,2023-09,NA
CG,Congo,AFRO,2023-10,Inf
CG,Congo,AFRO,2023-11,-69.23076923076923
CG,Congo,AFRO,2023-12,-100
CG,Congo,AFRO,2024-01,NA
CG,Congo,AFRO,2024-02,Inf
CG,Congo,AFRO,2024-03,100
CG,Congo,AFRO,2024-04,50
CG,Congo,AFRO,2024-05,-66.66666666666666
CG,Congo,AFRO,2024-06,500
CG,Congo,AFRO,2024-07,-83.33333333333334
CG,Congo,AFRO,2024-08,400
CG,Congo,AFRO,2024-09,-60
CG,Congo,AFRO,2024-10,-100
CG,Congo,AFRO,2024-11,NA
CG,Congo,AFRO,2024-12,NA
CG,Congo,AFRO,2025-01,NA
CG,Congo,AFRO,2025-02,NA
CG,Congo,AFRO,2025-03,NA
CG,Congo,AFRO,2025-04,NA
CG,Congo,AFRO,2025-05,NA
CH,Switzerland,EURO,2020-01,NA
CH,Switzerland,EURO,2020-02,NA
CH,Switzerland,EURO,2020-03,Inf
CH,Switzerland,EURO,2020-04,-19.61038961038961
CH,Switzerland,EURO,2020-05,-87.1990153088699
CH,Switzerland,EURO,2020-06,-54.86778846153846
CH,Switzerland,EURO,2020-07,276.03195739014643
CH,Switzerland,EURO,2020-08,172.27337110481585
CH,Switzerland,EURO,2020-09,36.14254129275589
CH,Switzerland,EURO,2020-10,552.3022544898739
CH,Switzerland,EURO,2020-11,199.36294538904264
CH,Switzerland,EURO,2020-12,-46.15975422427036
CH,Switzerland,EURO,2021-01,-20.94823591411723
CH,Switzerland,EURO,2021-02,-62.86752028688995
CH,Switzerland,EURO,2021-03,20.537980560886524
CH,Switzerland,EURO,2021-04,40.78220898282016
CH,Switzerland,EURO,2021-05,-21.040823027251836
CH,Switzerland,EURO,2021-06,-81.2668930625823
CH,Switzerland,EURO,2021-07,40.62153163152053
CH,Switzerland,EURO,2021-08,443.2342366044024
CH,Switzerland,EURO,2021-09,-3.5660666720477843
CH,Switzerland,EURO,2021-10,-32.70724521226731
CH,Switzerland,EURO,2021-11,217.84417135180857
CH,Switzerland,EURO,2021-12,97.85625396229072
CH,Switzerland,EURO,2022-01,277.24203405921793
CH,Switzerland,EURO,2022-02,-39.53309865579474
CH,Switzerland,EURO,2022-03,12.412033809538674
CH,Switzerland,EURO,2022-04,-74.30281619524386
CH,Switzerland,EURO,2022-05,-65.65169625329436
CH,Switzerland,EURO,2022-06,37.13536659966792
CH,Switzerland,EURO,2022-07,177.20934974892305
CH,Switzerland,EURO,2022-08,-67.22083272031779
CH,Switzerland,EURO,2022-09,-19.118884649910235
CH,Switzerland,EURO,2022-10,161.14627590392786
CH,Switzerland,EURO,2022-11,-45.02091772362042
CH,Switzerland,EURO,2022-12,-26.502240527580835
CH,Switzerland,EURO,2023-01,-82.52781384036417
CH,Switzerland,EURO,2023-02,-62.8668171557562
CH,Switzerland,EURO,2023-03,62.96859169199595
CH,Switzerland,EURO,2023-04,-0.9014609884986012
CH,Switzerland,EURO,2023-05,-53.528858218318696
CH,Switzerland,EURO,2023-06,-53.56058049274384
CH,Switzerland,EURO,2023-07,-44.912790697674424
CH,Switzerland,EURO,2023-08,103.82585751978893
CH,Switzerland,EURO,2023-09,123.88349514563106
CH,Switzerland,EURO,2023-10,78.60653368025442
CH,Switzerland,EURO,2023-11,95.98575590806088
CH,Switzerland,EURO,2023-12,32.79649818301949
CH,Switzerland,EURO,2024-01,-74.93625225449344
CH,Switzerland,EURO,2024-02,-64.5409429280397
CH,Switzerland,EURO,2024-03,-44.29671098670399
CH,Switzerland,EURO,2024-04,-53.894472361809044
CH,Switzerland,EURO,2024-05,49.59128065395095
CH,Switzerland,EURO,2024-06,144.62659380692168
CH,Switzerland,EURO,2024-07,48.92032762472077
CH,Switzerland,EURO,2024-08,-0.4
CH,Switzerland,EURO,2024-09,88.50401606425703
CH,Switzerland,EURO,2024-10,29.640479360852197
CH,Switzerland,EURO,2024-11,-24.65078060805259
CH,Switzerland,EURO,2024-12,-1.88113413304253
CH,Switzerland,EURO,2025-01,-59.18310641844957
CH,Switzerland,EURO,2025-02,-56.16065350578625
CH,Switzerland,EURO,2025-03,-20.341614906832294
CH,Switzerland,EURO,2025-04,-37.8167641325536
CH,Switzerland,EURO,2025-05,-55.4858934169279
CI,C�te d'Ivoire,AFRO,2020-01,NA
CI,C�te d'Ivoire,AFRO,2020-02,NA
CI,C�te d'Ivoire,AFRO,2020-03,Inf
CI,C�te d'Ivoire,AFRO,2020-04,446.067415730337
CI,C�te d'Ivoire,AFRO,2020-05,69.65020576131687
CI,C�te d'Ivoire,AFRO,2020-06,272.65009096422074
CI,C�te d'Ivoire,AFRO,2020-07,6.590724165988608
CI,C�te d'Ivoire,AFRO,2020-08,-61.60305343511451
CI,C�te d'Ivoire,AFRO,2020-09,-36.739562624254475
CI,C�te d'Ivoire,AFRO,2020-10,-47.89440603394092
CI,C�te d'Ivoire,AFRO,2020-11,5.669481302774427
CI,C�te d'Ivoire,AFRO,2020-12,-11.415525114155251
CI,C�te d'Ivoire,AFRO,2021-01,685.6958762886597
CI,C�te d'Ivoire,AFRO,2021-02,-26.96408069542398
CI,C�te d'Ivoire,AFRO,2021-03,120.90725353694138
CI,C�te d'Ivoire,AFRO,2021-04,-65.92457049913591
CI,C�te d'Ivoire,AFRO,2021-05,-58.97971360381862
CI,C�te d'Ivoire,AFRO,2021-06,-28.654545454545456
CI,C�te d'Ivoire,AFRO,2021-07,40.46890927624872
CI,C�te d'Ivoire,AFRO,2021-08,284.76052249637155
CI,C�te d'Ivoire,AFRO,2021-09,-7.167106752168993
CI,C�te d'Ivoire,AFRO,2021-10,-69.24014628199919
CI,C�te d'Ivoire,AFRO,2021-11,-72.78731836195509
CI,C�te d'Ivoire,AFRO,2021-12,420.1456310679611
CI,C�te d'Ivoire,AFRO,2022-01,682.8278114792347
CI,C�te d'Ivoire,AFRO,2022-02,-94.96900333810206
CI,C�te d'Ivoire,AFRO,2022-03,-72.74881516587678
CI,C�te d'Ivoire,AFRO,2022-04,-17.391304347826086
CI,C�te d'Ivoire,AFRO,2022-05,55.78947368421052
CI,C�te d'Ivoire,AFRO,2022-06,175.67567567567568
CI,C�te d'Ivoire,AFRO,2022-07,182.72058823529412
CI,C�te d'Ivoire,AFRO,2022-08,-43.64976159514521
CI,C�te d'Ivoire,AFRO,2022-09,-59.769230769230774
CI,C�te d'Ivoire,AFRO,2022-10,21.414913957934992
CI,C�te d'Ivoire,AFRO,2022-11,-80.94488188976378
CI,C�te d'Ivoire,AFRO,2022-12,-60.33057851239669
CI,C�te d'Ivoire,AFRO,2023-01,-14.583333333333334
CI,C�te d'Ivoire,AFRO,2023-02,407.3170731707317
CI,C�te d'Ivoire,AFRO,2023-03,-44.71153846153847
CI,C�te d'Ivoire,AFRO,2023-04,-77.39130434782608
CI,C�te d'Ivoire,AFRO,2023-05,-73.07692307692307
CI,C�te d'Ivoire,AFRO,2023-06,-28.57142857142857
CI,C�te d'Ivoire,AFRO,2023-07,-40
CI,C�te d'Ivoire,AFRO,2023-08,-100
CI,C�te d'Ivoire,AFRO,2023-09,NA
CI,C�te d'Ivoire,AFRO,2023-10,Inf
CI,C�te d'Ivoire,AFRO,2023-11,-38.46153846153847
CI,C�te d'Ivoire,AFRO,2023-12,-75
CI,C�te d'Ivoire,AFRO,2024-01,-100
CI,C�te d'Ivoire,AFRO,2024-02,NA
CI,C�te d'Ivoire,AFRO,2024-03,Inf
CI,C�te d'Ivoire,AFRO,2024-04,23.52941176470588
CI,C�te d'Ivoire,AFRO,2024-05,-90.47619047619048
CI,C�te d'Ivoire,AFRO,2024-06,50
CI,C�te d'Ivoire,AFRO,2024-07,33.33333333333333
CI,C�te d'Ivoire,AFRO,2024-08,25
CI,C�te d'Ivoire,AFRO,2024-09,40
CI,C�te d'Ivoire,AFRO,2024-10,14.285714285714285
CI,C�te d'Ivoire,AFRO,2024-11,-62.5
CI,C�te d'Ivoire,AFRO,2024-12,-33.33333333333333
CI,C�te d'Ivoire,AFRO,2025-01,0
CI,C�te d'Ivoire,AFRO,2025-02,200
CI,C�te d'Ivoire,AFRO,2025-03,150
CI,C�te d'Ivoire,AFRO,2025-04,-66.66666666666666
CI,C�te d'Ivoire,AFRO,2025-05,-60
CK,Cook Islands,WPRO,2020-01,NA
CK,Cook Islands,WPRO,2020-02,NA
CK,Cook Islands,WPRO,2020-03,NA
CK,Cook Islands,WPRO,2020-04,NA
CK,Cook Islands,WPRO,2020-05,NA
CK,Cook Islands,WPRO,2020-06,NA
CK,Cook Islands,WPRO,2020-07,NA
CK,Cook Islands,WPRO,2020-08,NA
CK,Cook Islands,WPRO,2020-09,NA
CK,Cook Islands,WPRO,2020-10,NA
CK,Cook Islands,WPRO,2020-11,NA
CK,Cook Islands,WPRO,2020-12,NA
CK,Cook Islands,WPRO,2021-01,NA
CK,Cook Islands,WPRO,2021-02,NA
CK,Cook Islands,WPRO,2021-03,NA
CK,Cook Islands,WPRO,2021-04,NA
CK,Cook Islands,WPRO,2021-05,NA
CK,Cook Islands,WPRO,2021-06,NA
CK,Cook Islands,WPRO,2021-07,NA
CK,Cook Islands,WPRO,2021-08,NA
CK,Cook Islands,WPRO,2021-09,NA
CK,Cook Islands,WPRO,2021-10,NA
CK,Cook Islands,WPRO,2021-11,NA
CK,Cook Islands,WPRO,2021-12,NA
CK,Cook Islands,WPRO,2022-01,NA
CK,Cook Islands,WPRO,2022-02,Inf
CK,Cook Islands,WPRO,2022-03,13750
CK,Cook Islands,WPRO,2022-04,140.57761732851986
CK,Cook Islands,WPRO,2022-05,-72.71908763505402
CK,Cook Islands,WPRO,2022-06,-85.47854785478548
CK,Cook Islands,WPRO,2022-07,107.57575757575756
CK,Cook Islands,WPRO,2022-08,-18.613138686131386
CK,Cook Islands,WPRO,2022-09,-44.39461883408072
CK,Cook Islands,WPRO,2022-10,-100
CK,Cook Islands,WPRO,2022-11,NA
CK,Cook Islands,WPRO,2022-12,Inf
CK,Cook Islands,WPRO,2023-01,58.47457627118644
CK,Cook Islands,WPRO,2023-02,-92.24598930481284
CK,Cook Islands,WPRO,2023-03,-68.96551724137932
CK,Cook Islands,WPRO,2023-04,177.77777777777777
CK,Cook Islands,WPRO,2023-05,132
CK,Cook Islands,WPRO,2023-06,-60.3448275862069
CK,Cook Islands,WPRO,2023-07,-65.21739130434783
CK,Cook Islands,WPRO,2023-08,-87.5
CK,Cook Islands,WPRO,2023-09,500
CK,Cook Islands,WPRO,2023-10,66.66666666666666
CK,Cook Islands,WPRO,2023-11,-40
CK,Cook Islands,WPRO,2023-12,383.33333333333337
CK,Cook Islands,WPRO,2024-01,120.6896551724138
CK,Cook Islands,WPRO,2024-02,-43.75
CK,Cook Islands,WPRO,2024-03,-41.66666666666667
CK,Cook Islands,WPRO,2024-04,-90.47619047619048
CK,Cook Islands,WPRO,2024-05,-100
CK,Cook Islands,WPRO,2024-06,Inf
CK,Cook Islands,WPRO,2024-07,1600
CK,Cook Islands,WPRO,2024-08,76.47058823529412
CK,Cook Islands,WPRO,2024-09,-100
CK,Cook Islands,WPRO,2024-10,Inf
CK,Cook Islands,WPRO,2024-11,-100
CK,Cook Islands,WPRO,2024-12,NA
CK,Cook Islands,WPRO,2025-01,NA
CK,Cook Islands,WPRO,2025-02,NA
CK,Cook Islands,WPRO,2025-03,NA
CK,Cook Islands,WPRO,2025-04,NA
CK,Cook Islands,WPRO,2025-05,NA
CL,Chile,AMRO,2020-01,NA
CL,Chile,AMRO,2020-02,NA
CL,Chile,AMRO,2020-03,Inf
CL,Chile,AMRO,2020-04,473.5463593504453
CL,Chile,AMRO,2020-05,648.9268426340305
CL,Chile,AMRO,2020-06,110.86341463414637
CL,Chile,AMRO,2020-07,-56.14662132463507
CL,Chile,AMRO,2020-08,-15.04629019069976
CL,Chile,AMRO,2020-09,-25.53208004098297
CL,Chile,AMRO,2020-10,-7.102355638941004
CL,Chile,AMRO,2020-11,8.608038058479007
CL,Chile,AMRO,2020-12,2.177730944854233
CL,Chile,AMRO,2021-01,151.76632357996482
CL,Chile,AMRO,2021-02,-20.872889659936067
CL,Chile,AMRO,2021-03,50.728800828275034
CL,Chile,AMRO,2021-04,29.902016902926025
CL,Chile,AMRO,2021-05,7.28208690603324
CL,Chile,AMRO,2021-06,-16.457996085916548
CL,Chile,AMRO,2021-07,-62.341080249412904
CL,Chile,AMRO,2021-08,-54.71301088976608
CL,Chile,AMRO,2021-09,-53.3627268102425
CL,Chile,AMRO,2021-10,204.6469347683805
CL,Chile,AMRO,2021-11,53.25121741621312
CL,Chile,AMRO,2021-12,-34.50467289719626
CL,Chile,AMRO,2022-01,633.654394977169
CL,Chile,AMRO,2022-02,194.34562882714667
CL,Chile,AMRO,2022-03,-52.93177007504256
CL,Chile,AMRO,2022-04,-76.26395687291173
CL,Chile,AMRO,2022-05,38.12607817043718
CL,Chile,AMRO,2022-06,87.99831575341489
CL,Chile,AMRO,2022-07,8.393217096197429
CL,Chile,AMRO,2022-08,-11.07842416219264
CL,Chile,AMRO,2022-09,-54.28941647236751
CL,Chile,AMRO,2022-10,26.88241528161915
CL,Chile,AMRO,2022-11,5.092319079729188
CL,Chile,AMRO,2022-12,-34.98061514603257
CL,Chile,AMRO,2023-01,8.295237716648115
CL,Chile,AMRO,2023-02,-57.7144377862
CL,Chile,AMRO,2023-03,92.860088109551
CL,Chile,AMRO,2023-04,-61.93117882702435
CL,Chile,AMRO,2023-05,-90.44958765629156
CL,Chile,AMRO,2023-06,-74.99226245744352
CL,Chile,AMRO,2023-07,2.9702970297029703
CL,Chile,AMRO,2023-08,96.51442307692308
CL,Chile,AMRO,2023-09,78.77675840978593
CL,Chile,AMRO,2023-10,303.489565514882
CL,Chile,AMRO,2023-11,29.07410547736137
CL,Chile,AMRO,2023-12,-17.079419299743808
CL,Chile,AMRO,2024-01,0.18220708231006896
CL,Chile,AMRO,2024-02,88.05155780483948
CL,Chile,AMRO,2024-03,17.884025062024307
CL,Chile,AMRO,2024-04,-91.4782050367411
CL,Chile,AMRO,2024-05,-74.96860611134366
CL,Chile,AMRO,2024-06,-45.48494983277592
CL,Chile,AMRO,2024-07,-15.644171779141104
CL,Chile,AMRO,2024-08,78.54545454545455
CL,Chile,AMRO,2024-09,113.23828920570264
CL,Chile,AMRO,2024-10,36.77172874880611
CL,Chile,AMRO,2024-11,63.47765363128491
CL,Chile,AMRO,2024-12,54.12217001281504
CL,Chile,AMRO,2025-01,-97.9490022172949
CL,Chile,AMRO,2025-02,-32.432432432432435
CL,Chile,AMRO,2025-03,6
CL,Chile,AMRO,2025-04,-56.60377358490566
CL,Chile,AMRO,2025-05,-86.95652173913044
CM,Cameroon,AFRO,2020-01,NA
CM,Cameroon,AFRO,2020-02,NA
CM,Cameroon,AFRO,2020-03,Inf
CM,Cameroon,AFRO,2020-04,1601.1111111111113
CM,Cameroon,AFRO,2020-05,179.75179621162638
CM,Cameroon,AFRO,2020-06,73.73336446416063
CM,Cameroon,AFRO,2020-07,-54.80446176589167
CM,Cameroon,AFRO,2020-08,-27.624145108534048
CM,Cameroon,AFRO,2020-09,-30.320460147904683
CM,Cameroon,AFRO,2020-10,-43.69103773584906
CM,Cameroon,AFRO,2020-11,177.69633507853405
CM,Cameroon,AFRO,2020-12,-30.92006033182504
CM,Cameroon,AFRO,2021-01,120.3056768558952
CM,Cameroon,AFRO,2021-02,33.82061446977205
CM,Cameroon,AFRO,2021-03,237.08572486576557
CM,Cameroon,AFRO,2021-04,-8.34340327364605
CM,Cameroon,AFRO,2021-05,-50.12884281176964
CM,Cameroon,AFRO,2021-06,-76.82047584715212
CM,Cameroon,AFRO,2021-07,-37.4805598755832
CM,Cameroon,AFRO,2021-08,77.9436152570481
CM,Cameroon,AFRO,2021-09,277.12022367194777
CM,Cameroon,AFRO,2021-10,48.83232423081675
CM,Cameroon,AFRO,2021-11,-76.7538397675384
CM,Cameroon,AFRO,2021-12,-45.42857142857143
CM,Cameroon,AFRO,2022-01,489.0052356020942
CM,Cameroon,AFRO,2022-02,-82.62222222222222
CM,Cameroon,AFRO,2022-03,-74.61636828644501
CM,Cameroon,AFRO,2022-04,-46.34760705289673
CM,Cameroon,AFRO,2022-05,-28.638497652582164
CM,Cameroon,AFRO,2022-06,0
CM,Cameroon,AFRO,2022-07,143.42105263157893
CM,Cameroon,AFRO,2022-08,566.2162162162163
CM,Cameroon,AFRO,2022-09,-71.11561866125761
CM,Cameroon,AFRO,2022-10,-58.98876404494382
CM,Cameroon,AFRO,2022-11,-100
CM,Cameroon,AFRO,2022-12,NA
CM,Cameroon,AFRO,2023-01,Inf
CM,Cameroon,AFRO,2023-02,-37.086092715231786
CM,Cameroon,AFRO,2023-03,57.89473684210527
CM,Cameroon,AFRO,2023-04,-24.666666666666668
CM,Cameroon,AFRO,2023-05,-76.10619469026548
CM,Cameroon,AFRO,2023-06,-53.70370370370371
CM,Cameroon,AFRO,2023-07,-100
CM,Cameroon,AFRO,2023-08,NA
CM,Cameroon,AFRO,2023-09,NA
CM,Cameroon,AFRO,2023-10,Inf
CM,Cameroon,AFRO,2023-11,36.84210526315789
CM,Cameroon,AFRO,2023-12,-92.3076923076923
CM,Cameroon,AFRO,2024-01,-100
CM,Cameroon,AFRO,2024-02,NA
CM,Cameroon,AFRO,2024-03,Inf
CM,Cameroon,AFRO,2024-04,266.66666666666663
CM,Cameroon,AFRO,2024-05,69.6969696969697
CM,Cameroon,AFRO,2024-06,-92.85714285714286
CM,Cameroon,AFRO,2024-07,-25
CM,Cameroon,AFRO,2024-08,466.6666666666667
CM,Cameroon,AFRO,2024-09,-58.82352941176471
CM,Cameroon,AFRO,2024-10,85.71428571428571
CM,Cameroon,AFRO,2024-11,-100
CM,Cameroon,AFRO,2024-12,NA
CM,Cameroon,AFRO,2025-01,NA
CM,Cameroon,AFRO,2025-02,NA
CM,Cameroon,AFRO,2025-03,Inf
CM,Cameroon,AFRO,2025-04,-25
CM,Cameroon,AFRO,2025-05,0
CN,China,WPRO,2020-01,NA
CN,China,WPRO,2020-02,3681.209068010075
CN,China,WPRO,2020-03,-92.94003224216262
CN,China,WPRO,2020-04,-62.3136440837894
CN,China,WPRO,2020-05,-88.3825738607912
CN,China,WPRO,2020-06,167.24137931034485
CN,China,WPRO,2020-07,165.96774193548387
CN,China,WPRO,2020-08,112.97756215888415
CN,China,WPRO,2020-09,-82.48861047835992
CN,China,WPRO,2020-10,15.121951219512194
CN,China,WPRO,2020-11,133.75706214689265
CN,China,WPRO,2020-12,80.96676737160121
CN,China,WPRO,2021-01,55.25876460767947
CN,China,WPRO,2021-02,-79.65591397849462
CN,China,WPRO,2021-03,-17.758985200845668
CN,China,WPRO,2021-04,1.0282776349614395
CN,China,WPRO,2021-05,874.8091603053435
CN,China,WPRO,2021-06,-5.873140172278778
CN,China,WPRO,2021-07,-74.2789794786467
CN,China,WPRO,2021-08,49.97304582210242
CN,China,WPRO,2021-09,-46.08195542774982
CN,China,WPRO,2021-10,5.533333333333333
CN,China,WPRO,2021-11,6.506632975363234
CN,China,WPRO,2021-12,83.51126927639383
CN,China,WPRO,2022-01,162.89592760180994
CN,China,WPRO,2022-02,1893.631669535284
CN,China,WPRO,2022-03,263.2867132867133
CN,China,WPRO,2022-04,-78.46015959586701
CN,China,WPRO,2022-05,1366.713950226173
CN,China,WPRO,2022-06,-6.854229485506981
CN,China,WPRO,2022-07,-42.07531943588007
CN,China,WPRO,2022-08,-30.597978059797803
CN,China,WPRO,2022-09,56.61693384070573
CN,China,WPRO,2022-10,38.26592921124213
CN,China,WPRO,2022-11,-54.02352545167092
CN,China,WPRO,2022-12,7515.035489612532
CN,China,WPRO,2023-01,-31.869319365322717
CN,China,WPRO,2023-02,-98.50673078263928
CN,China,WPRO,2023-03,-52.38475261412193
CN,China,WPRO,2023-04,-96.37640109235392
CN,China,WPRO,2023-05,105.7035040431267
CN,China,WPRO,2023-06,-0.5293778499921379
CN,China,WPRO,2023-07,-24.844556855306145
CN,China,WPRO,2023-08,-58.157470377900864
CN,China,WPRO,2023-09,-10.338471849865952
CN,China,WPRO,2023-10,37.413567557465896
CN,China,WPRO,2023-11,-72.09302325581395
CN,China,WPRO,2023-12,12.183235867446394
CN,China,WPRO,2024-01,118.375325803649
CN,China,WPRO,2024-02,39.208275313308135
CN,China,WPRO,2024-03,81.42326378965419
CN,China,WPRO,2024-04,-55.00157529930687
CN,China,WPRO,2024-05,2.2580080518116574
CN,China,WPRO,2024-06,-23.176994180075315
CN,China,WPRO,2024-07,70.25401069518716
CN,China,WPRO,2024-08,-10.430571914670852
CN,China,WPRO,2024-09,-61.04617182933957
CN,China,WPRO,2024-10,-83.64591147786948
CN,China,WPRO,2024-11,-59.40366972477064
CN,China,WPRO,2024-12,83.05084745762711
CN,China,WPRO,2025-01,-43.82716049382716
CN,China,WPRO,2025-02,-100
CN,China,WPRO,2025-03,NA
CN,China,WPRO,2025-04,NA
CN,China,WPRO,2025-05,NA
CO,Colombia,AMRO,2020-01,NA
CO,Colombia,AMRO,2020-02,NA
CO,Colombia,AMRO,2020-03,Inf
CO,Colombia,AMRO,2020-04,475.103734439834
CO,Colombia,AMRO,2020-05,424.4588744588745
CO,Colombia,AMRO,2020-06,164.84156463520887
CO,Colombia,AMRO,2020-07,158.1622052152232
CO,Colombia,AMRO,2020-08,139.42414100698193
CO,Colombia,AMRO,2020-09,-41.79013331316408
CO,Colombia,AMRO,2020-10,-3.4514454010404387
CO,Colombia,AMRO,2020-11,45.32984423676013
CO,Colombia,AMRO,2020-12,-2.528055204960764
CO,Colombia,AMRO,2021-01,76.9638666136518
CO,Colombia,AMRO,2021-02,-66.76270465237431
CO,Colombia,AMRO,2021-03,-26.689559042588197
CO,Colombia,AMRO,2021-04,204.54690113835733
CO,Colombia,AMRO,2021-05,61.31074711889113
CO,Colombia,AMRO,2021-06,24.609690991872405
CO,Colombia,AMRO,2021-07,-18.28776865254826
CO,Colombia,AMRO,2021-08,-68.11862548695896
CO,Colombia,AMRO,2021-09,-75.77125196362874
CO,Colombia,AMRO,2021-10,6.726504751847941
CO,Colombia,AMRO,2021-11,21.715642623924015
CO,Colombia,AMRO,2021-12,-6.197467037344129
CO,Colombia,AMRO,2022-01,1146.4322235124878
CO,Colombia,AMRO,2022-02,-69.2267581074429
CO,Colombia,AMRO,2022-03,-89.05231194675271
CO,Colombia,AMRO,2022-04,-67.55819712729074
CO,Colombia,AMRO,2022-05,60.966921119592875
CO,Colombia,AMRO,2022-06,278.5883654758141
CO,Colombia,AMRO,2022-07,138.9277437942337
CO,Colombia,AMRO,2022-08,-70.46852609136346
CO,Colombia,AMRO,2022-09,-79.41533272183922
CO,Colombia,AMRO,2022-10,-54.5206267069139
CO,Colombia,AMRO,2022-11,59.70290771175727
CO,Colombia,AMRO,2022-12,366.4555709479517
CO,Colombia,AMRO,2023-01,-23.75901569792109
CO,Colombia,AMRO,2023-02,-82.44296048970506
CO,Colombia,AMRO,2023-03,-25.641838351822503
CO,Colombia,AMRO,2023-04,20.460358056265985
CO,Colombia,AMRO,2023-05,-51.94621372965322
CO,Colombia,AMRO,2023-06,-100
CO,Colombia,AMRO,2023-07,NA
CO,Colombia,AMRO,2023-08,NA
CO,Colombia,AMRO,2023-09,NA
CO,Colombia,AMRO,2023-10,NA
CO,Colombia,AMRO,2023-11,NA
CO,Colombia,AMRO,2023-12,NA
CO,Colombia,AMRO,2024-01,Inf
CO,Colombia,AMRO,2024-02,-8.279819647492827
CO,Colombia,AMRO,2024-03,-32.23596007746164
CO,Colombia,AMRO,2024-04,-86.8762365355023
CO,Colombia,AMRO,2024-05,-4.857621440536013
CO,Colombia,AMRO,2024-06,192.0774647887324
