"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDEX_TYPE","COICOP_1999","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2019-M01","2019-M02","2019-M03","2019-M04","2019-M05","2019-M06","2019-M07","2019-M08","2019-M09","2019-M10","2019-M11","2019-M12","2020-M01","2020-M02","2020-M03","2020-M04","2020-M05","2020-M06","2020-M07","2020-M08","2020-M09","2020-M10","2020-M11","2020-M12","2021-M01","2021-M02","2021-M03","2021-M04","2021-M05","2021-M06","2021-M07","2021-M08","2021-M09","2021-M10","2021-M11","2021-M12","2022-M01","2022-M02","2022-M03","2022-M04","2022-M05","2022-M06","2022-M07","2022-M08","2022-M09","2022-M10","2022-M11","2022-M12","2023-M01","2023-M02","2023-M03","2023-M04","2023-M05","2023-M06","2023-M07","2023-M08","2023-M09","2023-M10","2023-M11","2023-M12","2024-M01","2024-M02","2024-M03","2024-M04","2024-M05","2024-M06","2024-M07","2024-M08","2024-M09","2024-M10","2024-M11","2024-M12"
"IMF.STA:CPI(3.0.1)","DZA.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Algeria","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.3843121797398502","-0.4859134190635123","0.93711467324291","0.01465917419985341","0.986906390463162","-0.2805999032414127","-0.6986221618474675","1.050420168067227","1.223226804622153","-0.1050821551394727","-0.6168117050779383","0.02405580947798893","-0.1154401154401154","-0.5826832322064914","1.240009687575684","0.2822831443471604","0.9685114503816794","0.1606577517365213","-1.094494503939237","0.1144765084664918","1.133927295249893","1.677109341875913","-0.3891951999258676","0.1023303409460905","0.5761814042098417","0.4204204204204204","1.80345969819654","1.518438177874187","-0.1112891737891738","-0.4634787646508311","0.7118871725990598","1.422601582644261","1.994389410011397","1.246293351669603","-0.2589244025637761","-0.6426078815218316","1.083651004411702","0.576271186440678","1.900067408156387","2.15818414850953","-0.5301711926828281","0.707950199365286","-0.5979314802844214","1.853357177694684","0.8818834796488428","0.7199082314781852","-0.1767270156697954","0.3894877645762845","1.101226633224909","1.08923172338941","2.105142068330841","1.979119723599219","-0.3167004234947523","-0.2068787173519524","-0.3812978936067819","2.177629134150873","0.6837358161187082","-0.4948706834272504","0.5082223109594511","-0.6140065734821396","-0.3088999527564778","-0.5796150481189851","1.602317310160232","0.2742692168892097","0.1439573886129706","1.329691655286423","0.8299049510568876","1.023566654941963","0.07659900421294523","-0.09393591483143722","-0.5954868366067697","-0.7251707829742512"
"IMF.STA:CPI(3.0.1)","BFA.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Burkina Faso","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-2.173080605016274","-0.4109991192876015","0.5011299990173922","0.4692999608916699","0.5157648890618918","-0.2904443799012489","0.2233226526847267","-1.491958922689401","-0.2065302911093627","0.5420321277224796","-0.7449519702019212","0.5234050957930081","-0.5206798310246586","0.9579300809796563","-0.2543284750073364","-0.4314994606256742","3.916873441568009","-1.285984964553053","0.4896783485357657","1.137015096502962","0.1606046291922532","0.6319562346727033","-0.815446621051645","-1.578151578151578","0.1728276524243879","-0.4217387136969232","0.6256617576282607","1.559211784962694","1.676556466045022","-0.1296896711440482","-1.818013171319915","2.805857345299953","1.718434111376585","0.1535820760682989","1.136568645138012","0.3121655369247235","-0.5868231528407575","2.307485913603434","3.715359734242504","3.017532029669589","1.873670430371461","1.959681953256767","0.9294998030720756","0.3121829392023726","0.295650820820042","-1.093786362578543","-1.333333333333333","-2.034976152623211","-1.817591691009413","0.2727272727272727","0.593422896233413","0.368701351904957","1.289795918367347","1.57567281592521","0.4936212019669252","-0.515955106530871","-0.3176496520323462","-0.0578685372298254","0.6288143815795456","-1.425669241251265","1.308322569919166","-1.179352795332816","0.4597243233644344","1.467649270536095","1.000415455397342","0.5632211517215318","2.368604836568919","0.8388555017107174","0.08364172564380006","0.08947154331823971","-1.935041367799406","-0.2251378289991407"
"IMF.STA:CPI(3.0.1)","NGA.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Nigeria","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.73784797330605","0.7300992859129402","0.7865991107375025","0.9441418337557616","1.111360653824496","1.074451044400758","1.011353770851421","0.9857181003518621","1.043228657696064","1.068237230910716","1.023682013810292","0.8542286980263583","0.8734494763901641","0.7895926140949501","0.839410649894487","1.019802396593016","1.167868386774734","1.213352038122499","1.246473314028425","1.342680035066993","1.477957091251289","1.535873705340532","1.602516146211439","1.614560760263975","1.494760012312466","1.541232078361756","1.558287031633718","0.9730994335504262","1.010567861889006","1.056876082904467","0.9251892231421465","1.024973698818349","1.14903858719297","0.981933315996593","1.078815685439392","1.81690529745507","1.47286417518673","1.630740088164298","1.744991831224301","1.760272323474911","1.782713374520674","1.81564226434021","1.816533203634399","1.769572271862517","1.357879821459589","1.243997477674065","1.394792671795919","1.714770860787326","1.868014292116349","1.708670376892427","1.856444044305495","1.909500224706602","1.941907762109047","2.128441044987044","2.886250353463638","3.178903513986862","2.097524221178851","1.734486027425325","2.087948743229018","2.287304765618793","2.640206844088667","3.117391648426576","3.019030854221017","2.286861724010148","2.144698630468745","2.304335969457322","2.279088364654138","2.212617670457389","2.519467776471898","2.639616045795602","2.632997826330715","2.443631212371621"
"IMF.STA:CPI(3.0.1)","CYP.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Cyprus","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-0.9433025518816404","0.03007217321571772","0.8317466680028059","0.4174120453190221","0.1385589865399842","0.1087171377742637","-1.253825649126271","0.2999400119976005","0.5681818181818182","0.3964714044999504","0.3060519301016882","-0.1673228346456693","-0.5915409642117717","0.3967073291679064","0.108663439691791","-1.499901322281429","-0.1302344219595271","-0.4213060487511285","-0.7555152614082804","0.5887129516849371","0.8577194752774975","0.560280140070035","0.4676151626703811","-0.7031095266389384","-1.057145706592201","0.1108759197661526","1.298832057994362","0.8150283272040553","0.6309770284925564","0.3135103360438914","0.1074323664420354","1.551219512195122","-0.05764242482467096","0.7305584927424781","0.5439450329229888","-0.2467729688686409","-0.5042816365366318","1.214497465812374","1.832955404383976","2.393765077008721","0.9151866618339978","0.7811798509472928","1.238417676407698","-0.255214292000352","-0.1941062290453503","0.7867751060820368","0.4736426629243049","-0.9777389786119598","-1.25187340209821","0.7767163646103027","1.018781006378455","0.3157063930544594","0.2884867558353003","-0.296373779637378","0.8043364224514775","0.9019947961838682","1.143200962695548","0.2549502846944846","-1.23760278036789","-1.047120418848168","-1.20565530401596","0.9043020193151888","0.4176455233620465","1.4556797504549","0.6405329233922624","-0.1018329938900204","0.008494733265375467","0.3142784337042385","0.3217612193056732","0.1350438892640108","-0.3624409979770735","0.08459521191100584"
"IMF.STA:CPI(3.0.1)","VNM.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Vietnam","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.09820000000010039","0.8015999999992819","-0.2095999999994167","0.3096999999996085","0.4929999999997541","-0.09219999999947479","0.1815999999999812","0.2800999999994641","0.3153000000002502","0.585100000000333","0.9625999999994936","1.399000000000011","1.23280000000053","-0.1670000000004367","-0.7171999999999625","-1.542900000000353","-0.03019999999939208","0.6583999999999474","0.3992999999994375","0.07429999999989673","0.1245","0.0858999999999767","-0.008400000000004628","0.102800000000053","0.06239999999993182","1.518100000000076","-0.2677000000000001","-0.03830000000007395","0.1584000000000761","0.1873999999999364","0.6224000000000167","0.2479000000000502","-0.6155000000000568","-0.2030999999999827","0.3209000000000234","-0.1815999999999954","0.1915999999995346","1.002400000000486","0.701699999999926","0.1844000000000584","0.3778999999999187","0.6854000000000277","0.3953000000000396","0.005000000000005195","0.3980999999999595","0.1452000000000354","0.3872000000000492","-0.01250000000001199","0.5152999999999388","0.448900000000059","-0.2259000000000036","-0.3425000000000467","0.007499999999991781","0.2674000000000134","0.4548000000000181","0.8810999999999478","1.079900000000051","0.08220000000005152","0.2484999999999259","0.115799999999969","0.3114009743717529","1.037299999999966","-0.2326000000000193","0.07309999999999094","0.04689999999999944","0.1653000000000532","0.4753000000000202","-7.000000000072222E-4","0.2850000000000144","0.3331999999999495","0.1275000000000688","0.2868999999999936"
"IMF.STA:CPI(3.0.1)","IRN.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Iran, Islamic Republic of","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","2.021279692193421","2.189042892507193","3.910224297622655","4.017041996348143","1.521357519016964","0.779287398707798","2.772593163849198","0.0","1.112966054535329","1.761144744083654","1.568415359653874","3.194888178913734","0.8255933952528284","1.125895598771762","1.467611336032377","2.144638403990039","2.539062499999992","2.000000000000004","6.39589169000933","3.510311540149195","3.560830860534117","7.040523945968075","5.162523900573608","2.036363636363645","1.817533856022809","2.485124256212806","1.810109289617487","2.683663200268371","0.7513884351519016","2.529182879377436","3.542061986084761","3.176542455711669","3.937240970988745","3.702648818000609","2.444383411150715","1.66219839142092","2.373417721518966","2.112313240597644","1.286579212916256","3.362391033623925","3.518072289156811","10.58333333333333","4.370761115297664","2.166064981949458","2.190812720848057","2.558782849239281","2.157788267026298","2.178217821782178","3.811369509043928","3.422526446795271","4.753309265944645","3.676048248133257","2.770083102493075","2.048517520215633","1.954569466455362","2.435233160621762","2.023267577137076","2.379771938522558","2.130750605326877","2.892366050260787","2.580645161290323","1.392632524707996","1.993797075764289","2.6498696785404","2.750740584003386","2.841845140032949","2.202643171806167","1.959247648902821","1.729438893159108","2.795617680392898","2.719588386622565","2.003577817531306"
"IMF.STA:CPI(3.0.1)","BHS.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Bahamas, The","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.6982449518777128","1.264992503748126","0.1202924030720829","0.1478743068391867","-0.1661129568106312","-0.05546311702717693","0.7214206437291898","-0.3856749311294766","0.3042035398230088","-0.4503262567778697","0.009231905465288036","-0.7661774208437183","1.274418604651163","-0.5419307430880868","0.1015884743258219","-0.9502721653289049","0.7730998509687034","-0.4713929198632036","-0.0650074294205052","0.483226465941827","-0.1202256543050032","0.6018518518518519","-0.06442705936493327","0.1565665868484067","0.8827586206896552","0.1002643332421839","0.072846476051721","0.3275705186533212","0.4625430799927444","-0.1354157262796786","0.6237570059663714","0.8265205282544246","0.1960260179987526","0.2578923966207203","0.3725385843533795","0.07069635913750442","0.609325326739668","0.05266391643991925","0.9649969295552241","0.7385524372230428","0.8021390374331551","0.5476170103533841","1.480725044677049","0.06708595387840671","0.3435850163412386","0.2755971271087356","-0.09994170067460648","-0.425177157148812","-0.04186202277294039","-0.08375910880308234","0.4442954145360047","0.6342847604740444","0.4063692154586167","0.04955810688031717","0.6439362668207711","0.1722582232794685","0.1965280052407468","0.12258908139915","-0.1714145784017631","-0.482420278004906","-0.5997863774546052","0.2975698462555794","1.557606724905225","-0.5112391463117747","-0.8482871125611746","-0.09049029285949325","-0.1482091395636064","0.115444875072153","0.0164731076517585","0.4611710450465289","-0.7049758176899746","0.5118467761908693"
"IMF.STA:CPI(3.0.1)","UGA.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Uganda","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.1954472292480744","0.2524383247275451","0.4521002632482134","0.7804933629578987","0.3504804974562103","-0.1013970256872975","-0.4003608886883945","0.3963086678367954","0.6710652455872714","0.1848532377325136","0.3242941012020717","0.4012706905199974","0.3209686356287539","0.2005970564239039","-0.1210534638166639","0.8968057766892927","0.3576016918931842","0.3310396247704816","-0.1839327752954974","0.2288234544877685","0.3056442210642288","0.4286272725960889","-0.5136312474387928","0.1832603043395742","-0.1192929350382051","0.4815946505206559","0.2913830954219013","0.2877325640464868","0.1542288821327078","0.4218926528500814","-0.07152663300044856","0.001446516682399259","0.5938341643712339","0.1696730088474472","0.1804159069091599","0.4541562120355114","-0.3082014696432097","0.9797683336758384","0.8301158248622932","1.375536356164811","1.488142194351305","0.9599222245131679","0.9543979212157035","0.9892488472677035","1.507928662407436","0.8223689977545094","0.0656630541163886","0.1349553026368375","-0.1522188207844104","-0.1176886777366363","0.6499251245268843","0.4800612716344283","-0.268952237525486","-0.2628825024732873","-0.0299159321571972","0.5961290679903527","0.7401537855911874","0.5807910329438575","0.2325439470632763","0.1306412670571873","0.02770900786457112","0.5085570501768605","0.5111794782097379","0.378706436411066","0.1500022853844102","0.03344038852408056","0.003477201163054588","0.1818191224963611","0.245858389822908","0.5032006725166939","0.227553005355439","0.4522694796480576"
"IMF.STA:CPI(3.0.1)","AZE.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Azerbaijan, Republic of","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.1660175370728562","0.5650795992632559","0.6056017909801736","0.3839252737746557","-0.4307736818501227","-0.4670675227011926","0.05430400399653322","-0.3197309052965333","0.3468389778294609","0.4167699065858463","0.4638416178471475","0.5363739186694746","0.5660532140164475","0.7062143441739684","0.9776612207563494","0.08550129885178961","-0.5161700291945708","-0.3298903177300797","-0.2757558709738343","-0.1802016989149163","0.1077454137289654","0.1672790215750603","0.493829901007803","0.791159407044762","1.199996594084992","1.631144972183339","0.8563056030000953","0.3125808772675348","0.04671979486170907","-0.4921487140702404","0.916735081585746","0.4657703877519248","1.81563959972443","1.574101806923122","1.477050122585971","1.58614800699356","1.645964085335837","1.097885780773245","1.104310706368622","1.039650986508237","0.736960198917117","-0.1065730094143227","0.4771907178149227","0.8910388844940533","3.112397600879685","1.551348681288276","1.037228617675958","0.958255590573856","0.9801956176106918","1.483199620506769","0.6939016917813428","0.3070757906656228","-0.3830453771397875","-0.9000089209530278","-0.6533874031885633","-0.4034169044822425","0.3094300989954866","0.4086248114173214","-0.1871476163153801","0.5007876042826126","0.5236651059979698","0.6377180040919777","0.2279942149942629","-0.1096668933283963","-0.08287110418434356","-0.08406899576726509","0.898640609483417","0.4299700827438094","0.3077470649071457","0.319634703196347","0.7282658170232135","1.039313149570718"
"IMF.STA:CPI(3.0.1)","HRV.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Croatia, Republic of","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-0.8866995073891626","0.1988071570576541","1.091269841269841","0.4906771344455348","0.5859375","-0.2912621359223301","-0.4868549172346641","-0.2935420743639922","0.7850834151128557","0.4868549172346641","-0.1937984496124031","-0.0970873786407767","-0.2915451895043732","-0.2923976608187135","0.1955034213098729","-0.1951219512195122","0.09775171065493646","0.09765625","-0.4878048780487805","-0.196078431372549","0.8840864440078585","0.3894839337877313","-0.2909796314258002","-0.5836575875486381","0.09784735812133072","0.2932551319648094","1.072124756335283","0.6750241080038573","0.1915708812260536","0.0","0.1912045889101338","0.1908396946564885","0.9523809523809524","0.9433962264150944","0.7476635514018692","0.0","0.2782931354359926","0.9250693802035153","2.016498625114574","2.695417789757412","1.399825021872266","1.121656600517688","0.4266211604095563","0.1699235344095157","1.441899915182358","1.337792642140468","0.9075907590759076","-0.3270645952575634","0.0","0.1640689089417555","0.9009009009009009","0.974025974025974","0.4823151125401929","0.88","0.2379064234734338","0.4746835443037975","0.4724409448818898","0.4702194357366771","-0.078003120124805","-0.546448087431694","-0.3924646781789639","0.1576044129235619","0.8654602675059009","0.7020280811232449","0.0","0.07745933384972889","0.0","0.0","0.3869969040247678","1.079414032382421","0.3813882532418002","0.1519756838905775"
"IMF.STA:CPI(3.0.1)","KWT.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Kuwait","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-0.0881057268722467","0.08818342151675485","-0.1762114537444934","0.0","0.176522506619594","0.5286343612334802","0.2629272567922875","0.1748251748251748","0.3490401396160558","0.0","0.0","0.1739130434782609","0.08680555555555557","0.08673026886383348","0.08665511265164645","-0.08658008658008658","0.2599653379549393","0.3457216940363008","0.4306632213608958","0.4288164665523156","0.1707941929974381","0.5115089514066496","0.2544529262086514","0.338409475465313","0.08431703204047218","0.1684919966301601","0.2523128679562658","-0.1677852348993289","0.3361344537815126","0.5025125628140704","0.25","0.1662510390689942","1.327800829875519","0.2457002457002457","0.326797385620915","0.7328990228013029","0.08084074373484236","0.2423263327948304","0.24174053182917","0.1607717041800643","0.1605136436597111","0.4006410256410256","0.07980845969672785","0.07974481658692185","0.398406374501992","0.3174603174603175","0.2373417721518987","0.7103393843725335","0.2351097178683386","0.1563721657544957","0.702576112412178","0.1550387596899225","0.1547987616099071","0.5409582689335394","0.0","0.153727901614143","0.3069838833461243","0.3825554705432288","0.2286585365853659","0.3041825095057034","0.1516300227445034","0.2271006813020439","0.3776435045317221","0.3009781790820166","0.1500375093773443","0.2247191011235955","0.1494768310911809","0.07462686567164178","0.1491424310216257","0.07446016381236038","0.1488095238095238","0.4457652303120357"
"IMF.STA:CPI(3.0.1)","SWE.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Sweden","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-0.9973784915780275","0.7487216946676406","0.2326143435441967","0.6992374694837096","0.251414204902577","-0.1433049708911778","0.3976440338445899","-0.4198927933293627","0.4665211280241634","0.02678970084834053","0.0952267587192001","0.392436674991081","-1.439232409381663","0.4957634757526591","-0.1674290668819326","-0.3024767152825612","0.6037849203965155","0.5762742229255621","0.2167201045006531","-0.1481174274965192","0.05933485626131071","-0.08894950633023987","0.008902869691663946","0.6943620178041543","-0.368362114693228","0.2721168919518471","0.1563375711630925","0.2444483713259115","0.1968446102770514","0.08210180623973727","0.2666119770303527","0.5142740262396635","0.5087357190616006","0.2024642795163996","0.4589539314166955","1.27575209033704","-0.5418900899367322","0.8557736193518941","1.764905532300034","0.6170094496942746","1.049665764322413","1.402329014269313","0.08896077638495754","1.758780435251023","1.429289854688865","0.2165914250671955","1.012915321320696","2.069961075451757","-1.126376401656733","1.103448275862069","0.5709666009802435","0.4647307073954984","0.3150551346485635","1.071811361200429","0.04439073713285161","0.07395173416816624","0.5123531295415917","0.2499693664992035","0.31290488180507","0.7286462775679298","-0.1451589490492089","0.2471289431603431","0.1208430007733952","0.2993289238642398","0.1636582430806258","-0.07688980729492047","0.08656759486365603","-0.58622843688434","0.1909227125525642","0.2267409605133029","0.2984284373420616","-0.009598080383923215"
"IMF.STA:CPI(3.0.1)","BGR.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Bulgaria","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.6102339534356293","0.4950679826683745","0.07059612122158174","0.5266741875148514","0.1243768504543287","-0.6114368566250284","0.7700286052112216","0.0682319699326368","-0.341973476535813","0.8006912950521838","0.517277593477891","0.7346373057748528","0.9242201571070909","0.07376307716038281","-0.6293142502295731","-0.6335681499032811","-0.3308129649288028","-0.3892884708029717","0.4665048387192694","0.03768794889707247","-0.6267639798580743","0.6383701838518752","0.1109648580727955","0.5190661724756603","0.1961047129255616","0.5990124838653375","0.05522326087277004","0.6985023129255843","0.1423507222068284","-0.2074495608078244","0.7710350938481837","0.7704925677913138","0.3951794664814171","1.821189493818279","1.357943413413715","0.9103850864112425","1.450221637829845","1.44710601355734","2.220397333019861","2.463963448831714","1.213769885761005","0.8780297193610098","1.119331447853821","1.165545958598281","1.228310757406123","0.8666196618684752","0.7556407795966937","0.9076909046769948","1.095322410554916","1.038630525774286","0.4739710940066988","0.3171047769633981","-0.1424875969606284","-0.4076050428948122","0.934858660111394","0.3838486035286895","-0.09647793388297637","0.4090937136558338","0.3309205654299084","0.2665738092420736","0.5191043054890332","0.3009683103025511","0.1818381040262467","-0.3174600010032668","-0.2355263648079631","-0.1998855574854418","0.8255760152261384","0.1231277468216133","-1.044178265625816","1.097421984304129","0.558265507915501","0.4004959560783067"
"IMF.STA:CPI(3.0.1)","ROU.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Romania","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.8342813803564657","0.7803685596088755","0.4944491090586808","0.6126995915336056","0.4613397305775973","-0.2387950036737693","-0.2025409685140858","0.06457564575645756","0.0829722503918134","0.4329403095062638","0.2201229019535908","0.420975565113938","0.4100975120750934","0.2541296060991105","0.4979177982980264","0.2522295288712729","0.04492766645700422","0.08083348302496857","0.008974243919949745","-0.05384063173007897","-0.1436523612856886","0.2247797158784391","0.1255943303130887","0.3494310545650031","1.321428571428571","0.4141698977793444","0.3861342694164107","0.4458431681091004","0.5395996518711923","0.2596952908587258","0.9756518735969608","0.2394185549380077","0.8444937302738207","1.776349179495855","0.0","0.7064494680851064","1.477263349013782","0.577423552374756","1.884046252122584","3.746031746031746","1.178090575275398","0.7560864962951762","0.8854870178598229","0.5578696816423683","1.331459427472446","1.284765311336594","1.246846846846847","0.3701594533029613","0.3475177304964539","0.9753339458618984","1.007909288164065","0.7483888850391518","0.6396588486140725","0.4032258064516129","0.156558437138384","0.5369036291966834","0.7841546677482593","0.5701254275940707","-0.01333866880085367","0.2668089647812166","1.09765832889835","0.8093702704481148","0.4242819843342037","1.527461813454664","-1.530089628681178","0.2405565307847344","0.6485925541574783","0.1868797525454311","0.3280375635170772","0.6218745993076035","0.407773176170755","0.2855511136493432"
"IMF.STA:CPI(3.0.1)","JPN.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Japan","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.0","0.0","0.0","0.3009027081243731","0.0","-0.2","0.0","0.2004008016032064","0.1","0.2997002997002997","0.09960159362549802","0.0","0.0","-0.1990049751243781","0.0","-0.09970089730807577","-0.0998003992015968","-0.1998001998001998","0.1001001001001001","0.1","-0.1998001998001998","-0.1001001001001001","-0.3006012024048096","-0.2010050251256281","0.5035246727089627","0.0","0.1002004008016032","-0.8008008008008008","0.3027245206861756","0.1006036217303823","0.2010050251256281","0.0","0.4012036108324975","-0.1998001998001998","0.2002002002002002","0.0","0.1998001998001998","0.3988035892323031","0.3972194637537239","0.3956478733926805","0.2955665024630542","0.0","0.4911591355599214","0.3910068426197458","0.3894839337877313","0.5819592628516004","0.1928640308582449","0.192492781520693","0.5763688760806917","-0.6685768863419294","0.3846153846153846","0.6704980842911877","0.0","0.09514747859181732","0.4752851711026616","0.1892147587511826","0.28328611898017","0.8474576271186441","-0.1867413632119514","-0.09354536950420954","0.09363295880149813","0.0","0.2806361085126286","0.4664179104477612","0.3714020427112349","0.09250693802035154","0.3696857670979667","0.4604051565377532","-0.1833180568285976","0.5509641873278237","0.45662100456621","0.6363636363636364"
"IMF.STA:CPI(3.0.1)","CHL.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Chile","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.1093004769475388","0.03970223325062266","0.4762377219962312","0.2666140021724095","0.6007484735079762","0.04894762604013016","0.2250489236790705","0.1854925314849111","0.009744689144420095","0.8184741303712324","0.07731709674302181","0.1062288749396328","0.5595215126374693","0.4508825786646305","0.334256518002092","-0.04759185227488384","-0.04761451290353893","-0.06669207317073243","0.0953379731146908","0.133346032955521","0.6373061923333104","0.6805293005670972","-0.1314307172362012","0.3384094754653203","0.702641933670602","0.1860638198902208","0.3714365307827995","0.379313535017116","0.2672811059907898","0.08272819192940094","0.8082292432035252","0.3553206997084604","1.18020880617339","1.336922386720512","0.5046927572162181","0.775262091445686","1.206399160765808","0.2850479398807947","1.860465116279064","1.395230847285647","1.200900675506634","0.9311907704985491","1.371652514696281","1.216172680412375","0.8593936500358053","0.5207100591715913","0.9732360097323648","0.2876020209871732","0.7983258409548935","-0.06151480199923465","1.084865738247292","0.312071852641194","0.1138174368313166","-0.1515840533575856","0.3491726127220335","0.1134644478063481","0.6724593879863612","0.4353047132993799","0.7472724555372826","-0.5340453938584893","0.7009839920768108","0.5898740664067326","0.3713488422378654","0.5258033106134372","0.2712127082526153","-0.09659969088098919","0.744536840069619","0.2495441021211249","0.0861656294877932","0.975703080160704","0.2557787040545661","-0.1984314466597373"
"IMF.STA:CPI(3.0.1)","GRD.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Grenada","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-0.03603883581823052","-0.2338755546638932","0.1004735003945782","0.1430871042747272","0.1339524915163422","-0.3777536787657184","-0.04256013034623591","-0.01310339104737448","0.553751575026237","-0.1625503863454095","-0.04461099214846538","0.05355708292421673","-0.01951182085823892","-0.03453194077232798","-0.3693832061534038","-0.8375908022616048","-0.01872512046019675","-0.04798481628115744","0.1293727550361756","0.0","0.1173814898419865","0.0","0.1262626262626263","0.1531255629616285","0.2428275924093893","0.2422393683832765","0.1700528058712969","0.1965689778413152","0.09809167112537899","0.1247216035634744","0.2647032654150725","0.1141209095951192","-0.1741772672517486","0.1922400718880195","0.3374806467079241","0.09309564208170334","0.1656337719936853","0.1057175579244119","0.255214292000352","0.4213483146067416","0.2797202797202797","1.019874476987448","0.388299249288118","0.2062919030428056","-0.4374678332475553","-0.04307745326096321","0.4309601792794346","0.0772399588053553","1.029071263184976","0.1443001443001443","0.1356162061366333","0.1015744032503809","0.06764755623203111","0.0507013689369613","-0.05067567567567568","0.1774547912793645","0.1940109658371995","0.1431217376662738","-0.1176965111391341","0.3030047975759616","-0.06713098934295544","0.1931312452766815","0.4022795843110962","0.2337228714524207","-0.01665556295802798","-0.1582542062302182","-0.08342370901810293","0.07514402604992904","-0.1668613382279326","-0.02507103459802775","0.01671821449469197","0.4429586293355621"
"IMF.STA:CPI(3.0.1)","BEN.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Benin","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","1.08695652173913","-1.564027370478979","0.8937437934458735","-0.9842519685039288","1.689860834990052","-1.759530791788857","0.7960199004975212","-1.184600197433374","-0.3996003996003985","0.8024072216649927","1.791044776119403","-0.7820136852394896","1.329839408866992","1.283990019347342","-0.4505907092504369","0.0810966252529158","0.735338808416821","-0.1392753983385457","0.9175303851973305","-0.5202743204545311","-0.3058779071271766","0.4146411091931518","-0.4919910660822425","-1.711542586225495","-0.3015868394189534","-0.00871400603434207","0.8311953970580939","1.095116394372886","1.960332779697966","2.684283850618157","-0.9318512212686593","-1.724418920127572","1.195341538494967","-0.2137683821422135","-0.2609001288843875","0.6466381883086275","2.457560120995997","-5.04364889892636","0.3856113675088139","0.1195930546476149","1.376588601800156","-0.3989780685429929","0.690621726852869","-1.045698693854427","-0.1022266806113336","3.507363308321917","0.8376056280747685","0.2047166387504306","0.988431457780457","0.02780284258520403","0.5904411230048299","-2.833991925642993","1.226300671021909","0.2176063778665894","0.3336868822952817","-2.785265049415987","-0.6469500924214424","0.8372093023255764","1.845018450184517","0.7246376811594181","-0.6294964028777084","1.447963800904973","0.4460303300624799","0.1776198934280389","0.4432624113475531","-1.323918799646963","0.5366726296958098","-0.8896797153024644","-0.9874326750448732","0.2719854941069727","0.3616636528029422","-0.1801801801802541"
